id,key,value,type
583192847,highway,turning_circle,regular
583193352,highway,turning_circle,regular
583194228,highway,turning_circle,regular
583194470,highway,turning_circle,regular
583194488,highway,turning_circle,regular
583196027,highway,turning_circle,regular
583196100,highway,turning_circle,regular
583196390,noexit,yes,regular
583196390,highway,turning_circle,regular
583197654,highway,turning_circle,regular
583199614,highway,give_way,regular
585365243,name,Bluestone Quarry & Mill,regular
585365243,note,"Record <a href=""http://tin.er.usgs.gov/mineplant/show.php?labno=1002"">1002</a> of the <a href=""http://tin.er.usgs.gov/mineplant/"">Active mines and mineral plants in the US</a>",regular
585365243,landuse,quarry,regular
585365243,man_made,mine,regular
593915760,noexit,yes,regular
594244121,name,Keauhou Point,regular
594244121,natural,cape,regular
599241038,name,Sand Island,regular
599241038,place,island,regular
610687231,ele,4155,regular
610687231,name,Pu'u Poliahu,regular
610687231,note,"meters value converted from USGS topo map feet value of 13,631",ele
610687304,construction,yes,regular
610687304,man_made,telescope,regular
610687304,name,Thirty Meter Telescope,regular
610687304,ru,Тридцатиметровый телескоп,name
610687304,ref,TMT,regular
610687304,diameter,30,telescope
610687304,type,optical,telescope
610687304,wikidata,Q1067757,regular
610687304,wikipedia,en:Thirty Meter Telescope,regular
610687321,ele,4092,regular
610687321,man_made,telescope,regular
610687321,name,James Clerk Maxwell Telescope,regular
610687321,operator,Joint Astronomy Centre,regular
610687321,ref,JCMT,regular
610687321,source,yahoo,regular
610687321,diameter,15,telescope
610687321,type,radio,telescope
610687321,wikidata,Q155466,regular
610687321,wikipedia,en:James Clerk Maxwell Telescope,regular
610687339,source,yahoo,regular
610687339,man_made,telescope,regular
610687339,type,radio,telescope
610687339,diameter,6,telescope
610687339,spectrum,1.6655mm-0.42827mm,telescope
610687343,source,yahoo,regular
610687343,man_made,telescope,regular
610687343,type,radio,telescope
610687343,diameter,6,telescope
610687343,spectrum,1.6655mm-0.42827mm,telescope
610687396,ele,4194,regular
610687396,man_made,telescope,regular
610687396,name,United Kingdom Infra-Red Telescope,regular
610687396,operator,Joint Astronomy Centre,regular
610687396,ref,UKIRT,regular
610687396,diameter,3.802,telescope
610687396,type,optical,telescope
610687396,wikidata,Q848021,regular
610687396,wikipedia,en:United Kingdom Infrared Telescope,regular
610687503,ele,4139,regular
610687503,man_made,telescope,regular
610687503,name,Subaru Telescope,regular
610687503,operator,National Astronomical Observatory of Japan,regular
610687503,source,yahoo,regular
610687503,diameter,8.2,telescope
610687503,type,optical,telescope
610687503,wikidata,Q841079,regular
610687503,wikipedia,en:Subaru Telescope,regular
610687601,man_made,telescope,regular
610687601,name,NASA Infrared Telescope Facility,regular
610687601,operator,Institute for Astronomy at University of Hawai`i,regular
610687601,ref,IRTF,regular
610687601,source,yahoo,regular
610687601,diameter,3.0,telescope
610687601,type,infrared,telescope
610687601,wikidata,Q1662664,regular
610687601,wikipedia,en:NASA Infrared Telescope Facility,regular
634456782,highway,turning_circle,regular
634456782,source,Bing,regular
634518500,highway,traffic_signals,regular
634965638,highway,turning_circle,regular
639100989,highway,traffic_signals,regular
639106377,highway,traffic_signals,regular
639122701,highway,traffic_signals,regular
639122701,traffic_signals,signal,regular
639271039,highway,turning_circle,regular
639273591,highway,turning_circle,regular
639281471,highway,turning_circle,regular
639305970,noexit,yes,regular
639340136,highway,traffic_signals,regular
639374607,highway,turning_circle,regular
639379693,noexit,yes,regular
639383865,highway,turning_circle,regular
639398110,highway,turning_circle,regular
639409815,highway,turning_circle,regular
639411397,highway,turning_circle,regular
639416503,highway,turning_circle,regular
639417339,barrier,gate,regular
639417994,highway,turning_circle,regular
639418201,highway,turning_circle,regular
639438713,highway,turning_circle,regular
639439110,highway,turning_circle,regular
641557945,access,private,regular
641557945,highway,turning_circle,regular
656482488,ref,51407,regular
656482488,url,http://nctr.pmel.noaa.gov/Dart/,regular
656482488,name,DART 51407,regular
656482488,operator,NOAA / NDBC,regular
656482488,description,DART Tsunami Warning Station 51407,regular
656482488,name,DART 51407,seamark
656482488,type,buoy_special_purpose,seamark
656482488,reference,USCG 28006.5,seamark
656482488,light:group,4,seamark
656482488,light:colour,yellow,seamark
656482488,light:period,20,seamark
656482488,light:character,Fl,seamark
656482488,buoy_special_purpose:shape,can,seamark
656482488,buoy_special_purpose:colour,red;white,seamark
656482488,buoy_special_purpose:colour_pattern,horizontal,seamark
673852205,city,Honolulu,addr
673852205,name,ABC Store,regular
673852205,ja,ABCストア,name
673852205,opening_hours,Mo-Su 06:30-00:00,regular
673852205,shop,convenience,regular
673852205,website,http://www.abcstores.com/,regular
673852205,wheelchair,yes,regular
673852205,wikidata,Q4650251,regular
673852205,wikipedia,en:ABC Stores (Hawaii),regular
682300498,highway,traffic_signals,regular
682336778,highway,turning_loop,regular
683054685,highway,turning_circle,regular
683996249,highway,turning_circle,regular
684013787,highway,turning_circle,regular
703178205,man_made,tower,regular
703178205,type,communication,tower
703194022,aeroway,helipad,regular
703716992,highway,turning_circle,regular
703716992,source,Bing,regular
703744123,highway,turning_circle,regular
703970466,highway,traffic_signals,regular
704059165,highway,turning_circle,regular
704077261,highway,turning_circle,regular
704203932,highway,turning_circle,regular
704601623,description,Southerst point on the Hawaiʻian island of Maui,regular
704601623,name,Pohakueaea Point,regular
704601623,en,Pohakueaea Point,name
704601623,haw,lae o Pohakueaea,name
704601623,ru,мыс Похакуеаеа,name
704601623,natural,cape,regular
704601623,place,cape,regular
706361971,highway,turning_circle,regular
706589032,highway,turning_circle,regular
706690349,highway,turning_circle,regular
708321445,name,ABC Store,regular
708321445,shop,convenience,regular
708321445,wheelchair,limited,regular
736649637,amenity,post_office,regular
736649637,operator,US Postal Service,regular
761955998,highway,turning_circle,regular
761956002,highway,crossing,regular
765388034,name,McDonald's,regular
765388034,amenity,fast_food,regular
765388034,cuisine,burger,regular
765553299,highway,bus_stop,regular
765553299,name,Bishop Street and S Hotel St‎reet,regular
765553299,ref,834,regular
765553299,url,http://hea.thebus.org/nextbus.asp?s=834,regular
768958391,name,Consolidated Ward 16 Theatres,regular
768958391,amenity,cinema,regular
768958391,wheelchair,yes,regular
768958391,wheelchair,yes,toilets
769074989,name,St Patrick's School,regular
769074989,amenity,school,regular
769075303,name,Sushiman,regular
769075303,amenity,fast_food,regular
769075303,cuisine,sushi,regular
769079040,name,Cream Pot,regular
769079040,amenity,restaurant,regular
772374954,name,Buca di Beppo,regular
772374954,amenity,restaurant,regular
781190139,name,Radar Hill,regular
781190139,natural,peak,regular
783649677,highway,turning_circle,regular
785138303,amenity,recycling,regular
785167431,amenity,recycling,regular
785167431,recycling_type,container,regular
785225277,amenity,recycling,regular
810809597,name,Subway,regular
810809597,amenity,fast_food,regular
833661552,is_in,"USA, Hawaii",regular
833661552,name,Chinatown,regular
833661552,place,suburb,regular
833661552,wikidata,Q5100138,regular
833661557,name,Palolo,regular
833661557,place,suburb,regular
833661557,wikidata,Q9054884,regular
833661698,is_in,"USA, Hawaii",regular
833661698,name,Manoa,regular
833661698,ja,マノア,name
833661698,place,suburb,regular
833661698,wikidata,Q3273127,regular
840883251,noexit,yes,regular
840884424,noexit,yes,regular
840886128,noexit,yes,regular
840899260,highway,turning_circle,regular
857718767,highway,turning_circle,regular
857735220,name,Foodland,regular
857735220,shop,supermarket,regular
871148490,name,MFOL Used Books,regular
871148490,shop,second_hand,regular
871148490,second_hand,books,regular
885685795,highway,bus_stop,regular
885686017,name,Laie Post Office,regular
885686017,amenity,post_box,regular
885686154,amenity,fast_food,regular
885686154,cuisine,burger,regular
885686154,name,McDonald's,regular
955610957,highway,turning_circle,regular
983447892,name,Mahana Ridge Trailhead,regular
983447892,source,Kapalua.com,regular
983447892,tourism,attraction,regular
983448897,tourism,information,regular
983454330,tourism,picnic_site,regular
984335045,leisure,slipway,regular
984339458,name,geothermal pool,regular
984339458,tourism,attraction,regular
984393088,amenity,parking,regular
1042147033,name,Heco-Waiau Heliport,regular
1042147033,source,ourairports.com,regular
1042147033,aeroway,helipad,regular
1056113430,highway,turning_circle,regular
1089096645,barrier,gate,regular
1094192899,source,Bing,regular
1094192899,highway,crossing,regular
1094192899,crossing,traffic_signals,regular
1143445177,name,Coconut Marketplace,regular
1143445177,highway,bus_stop,regular
1146613682,name,Singer Sewing Center of Kauai,regular
1146613682,note,"I made a purchase at Singer at 6:04 p.m. I then walked to the parking lot, got into my car and started it. I turned my headlights on to help the owner see as she was locking up since they close at 6 p.m. I then left and turned north onto Kuhio Highway.",regular
1146882117,highway,give_way,regular
1146882117,direction,forward,regular
1157116218,name,Ace Hardware,regular
1157116218,highway,bus_stop,regular
1157116223,highway,bus_stop,regular
1162057625,name,Kuhio Hwy & Kukuihale Rd,regular
1162057625,highway,bus_stop,regular
1162924446,barrier,gate,regular
1162924505,name,"Kauai Shores, an Aqua Hotel",regular
1162924505,tourism,hotel,regular
1162930410,name,Kauai Museum,regular
1162930410,opening_hours,Mo-Sa 10:00-17:00,regular
1162930410,tourism,museum,regular
1162930410,wikidata,Q4711260,regular
1164380367,highway,traffic_signals,regular
1164380367,traffic_signals,signal,regular
1164380415,highway,traffic_signals,regular
1164380415,traffic_signals,signal,regular
1164556656,name,Sea Sport Divers,regular
1164556656,shop,scuba_diving,regular
1164556656,amenity,dive_centre,regular
1164556680,name,Hele On BIke Rental,regular
1164556680,shop,bicycle,regular
1164556686,name,Burger King,regular
1164556686,amenity,restaurant,regular
1208980404,name,WWVH,regular
1208980404,man_made,tower,regular
1235008094,name,ABC Store,regular
1235008094,shop,convenience,regular
1235017734,name,Longboards,regular
1235017734,amenity,restaurant,regular
1250712015,shop,greengrocer,regular
1253184664,amenity,parking,regular
1275332764,source,NHD,regular
1275332764,natural,spring,regular
1275332827,source,NHD,regular
1275332827,waterway,waterfall,regular
1275347725,name,Kaukiuki Falls,regular
1275347725,source,NHD,regular
1275347725,id,00360665,gnis
1275347725,waterway,waterfall,regular
1275349025,source,NHD,regular
1275349025,waterway,waterfall,regular
1275350249,ford,yes,regular
1275361788,source,NHD,regular
1275361788,waterway,waterfall,regular
1275362436,name,Waipuloku Spring,regular
1275362436,source,NHD,regular
1275362436,id,00364917,gnis
1275362436,natural,spring,regular
1275370691,source,NHD,regular
1275370691,waterway,waterfall,regular
1275373882,source,NHD,regular
1275373882,waterway,waterfall,regular
1275376637,source,NHD,regular
1275376637,waterway,waterfall,regular
1275380069,name,Kapakanui Falls,regular
1275380069,source,NHD,regular
1275380069,id,00360494,gnis
1275380069,waterway,waterfall,regular
1275399623,source,NHD,regular
1275399623,waterway,waterfall,regular
1275403787,source,NHD,regular
1275403787,natural,spring,regular
1275421265,name,Kapakaiki Falls,regular
1275421265,source,NHD,regular
1275421265,id,00360493,gnis
1275421265,waterway,waterfall,regular
1275437458,source,NHD,regular
1275437458,waterway,waterfall,regular
1275441398,source,NHD,regular
1275441398,waterway,gaging_station,regular
1275452753,name,Limahuli Falls,regular
1275452753,source,NHD,regular
1275452753,id,00361849,gnis
1275452753,waterway,waterfall,regular
1275470355,source,NHD,regular
1275470355,waterway,waterfall,regular
1275475396,source,NHD,regular
1275475396,waterway,waterfall,regular
1275492126,source,NHD,regular
1275492126,waterway,waterfall,regular
1275498046,id,00362855,gnis
1275498046,height,46,regular
1275498046,name,'Opaeka'a Falls,regular
1275498046,source,NHD,regular
1275498046,waterway,waterfall,regular
1275498046,wikidata,Q4540511,regular
1275498046,wikipedia,en:'Opaeka'a Falls,regular
1277936142,name,Kona Hawaii LDS Stake Center,regular
1277936142,amenity,place_of_worship,regular
1277936142,religion,christian,regular
1277936142,denomination,mormon,regular
1277944822,tourism,information,regular
1277944822,description,4 mile marker,regular
1277944822,information,guidepost,regular
1277945045,tourism,information,regular
1277945045,description,9 mile marker,regular
1277945045,information,guidepost,regular
1277945103,tourism,information,regular
1277945103,description,5 mile marker,regular
1277945103,information,guidepost,regular
1283424275,name,76,regular
1283424275,amenity,fuel,regular
1283424275,en,76,name
1283424275,operator,"Par Pacific Holdings, Inc.",regular
1283424281,city,Hilo,addr
1283424281,country,US,addr
1283424281,full,325 E Makaala St,addr
1283424281,housenumber,325,addr
1283424281,postcode,96720,addr
1283424281,state,HI,addr
1283424281,street,East Makaala Street,addr
1283424281,brand,Wal-Mart,regular
1283424281,loc_name,Walmart,regular
1283424281,name,Walmart,regular
1283424281,opening_hours,Mo-Su 05:00-24:00,regular
1283424281,operator,Jerod Strong,regular
1283424281,phone,+1-808-961-9115,regular
1283424281,ref,2473,regular
1283424281,walmart,2473,ref
1283424281,shop,supermarket,regular
1283424281,url,https://www.walmart.com,regular
1283424281,website,https://www.walmart.com/store/2473/hilo-hi/whats-new,regular
1286889944,name,Waimea Canyon Lookout,regular
1286889944,tourism,viewpoint,regular
1286889944,wheelchair,yes,regular
1297465534,name,Kalypso Island Bar & Grill,regular
1297465534,email,kalypso@kalypsokauai.com,regular
1297465534,phone,(808) 826-9700,regular
1297465534,source,Bing,regular
1297465534,amenity,restaurant,regular
1297465534,cuisine,regional,regular
1297465534,website,http://www.kalypsokauai.com/home.html,regular
1297465534,old_name,Kalypso's Bar and Grill,regular
1297465534,city,Hanalei,addr
1297465534,unit,G4,addr
1297465534,state,HI,addr
1297465534,street,Kuhio Highway ,addr
1297465534,postcode,96714,addr
1297465534,opening_hours,Su-Sa 1100-2100,regular
1297465534,housename,Ching Young Village Shopping Center,addr
1297465534,housenumber,5-5156,addr
1297668288,atm,yes,regular
1297668288,fax,(808) 826-7347,regular
1297668288,name,Bank of Hawaii,regular
1297668288,phone,(808) 826-6551,regular
1297668288,amenity,bank,regular
1297668288,website,https://www.boh.com/apps/findus/locations/index.asp,regular
1297668288,city,Princeville,addr
1297668288,unit,A-102,addr
1297668288,state,HI,addr
1297668288,street,Kuhio Highway,addr
1297668288,postbox,PO Box 223610,addr
1297668288,postcode,96722,addr
1297668288,opening_hours,"Mo-Th 0830-1600, Fr 0830-1800, Sa-Su closed",regular
1297668288,housename,Princeville Center Building A,addr
1297668288,housenumber,5-4280,addr
1304263830,man_made,water_tower,regular
1304266771,amenity,parking,regular
1304281356,amenity,parking,regular
1304288780,name,Big Save,regular
1304288780,shop,supermarket,regular
1304288780,phone,(808) 826-6652,regular
1304288780,website,http://www.timessupermarkets.com/big-save-hanalei/,regular
1304288780,alt_name,BigSave Market,regular
1304288780,operator,Times Supermarkets,regular
1304288780,city,Hanalei,addr
1304288780,state,HI,addr
1304288780,street,Kuhio Highway,addr
1304288780,postcode,96714,addr
1304288780,opening_hours,Su-Sa 0600-2200,regular
1304288780,housename,Ching Young Village Shopping Center,addr
1304288780,housenumber,5-5172,addr
1313795262,source,NHD,regular
1313795262,man_made,well,regular
1313795267,source,NHD,regular
1313795267,waterway,gaging_station,regular
1313795271,source,NHD,regular
1313795271,man_made,well,regular
1313795281,source,NHD,regular
1313795281,waterway,dam,regular
1313795285,source,NHD,regular
1313795285,man_made,well,regular
1313795295,source,NHD,regular
1313795295,man_made,well,regular
1313795299,name,Polihale Spring,regular
1313795299,source,NHD,regular
1313795299,id,00358357,gnis
1313795299,natural,spring,regular
1313795306,source,NHD,regular
1313795306,waterway,gaging_station,regular
1313795311,source,NHD,regular
1313795311,man_made,well,regular
1313795317,source,NHD,regular
1313795317,waterway,dam,regular
1313795321,source,NHD,regular
1313795321,man_made,well,regular
1313795329,source,NHD,regular
1313795329,natural,spring,regular
1313795334,source,NHD,regular
1313795334,man_made,well,regular
1313795338,source,NHD,regular
1313795338,man_made,well,regular
1313795342,source,NHD,regular
1313795342,waterway,dam,regular
1313795347,source,NHD,regular
1313795347,waterway,dam,regular
1313795352,source,NHD,regular
1313795352,natural,spring,regular
1313795357,source,NHD,regular
1313795357,man_made,well,regular
1313795362,source,NHD,regular
1313795362,man_made,well,regular
1313795366,source,NHD,regular
1313795366,waterway,gaging_station,regular
1313795370,source,NHD,regular
1313795370,natural,spring,regular
1313795376,source,NHD,regular
1313795376,waterway,gaging_station,regular
1313795381,source,NHD,regular
1313795381,man_made,well,regular
1313795389,source,NHD,regular
1313795389,waterway,gaging_station,regular
1313795393,source,NHD,regular
1313795393,natural,spring,regular
1313795397,source,NHD,regular
1313795397,waterway,dam,regular
1313795401,source,NHD,regular
1313795401,man_made,well,regular
1313795406,source,NHD,regular
1313795406,natural,spring,regular
1313795411,source,NHD,regular
1313795411,waterway,dam,regular
1313795415,source,NHD,regular
1313795415,man_made,well,regular
1313795419,source,NHD,regular
1313795419,man_made,well,regular
1313795423,source,NHD,regular
1313795423,waterway,gaging_station,regular
1313795429,source,NHD,regular
1313795429,man_made,well,regular
1313795437,source,NHD,regular
1313795437,waterway,waterfall,regular
1313795446,source,NHD,regular
1313795446,man_made,well,regular
1313795451,source,NHD,regular
1313795451,man_made,well,regular
1313795455,source,NHD,regular
1313795455,man_made,well,regular
1315840503,noexit,yes,regular
1315840503,source,Bing,regular
1315887034,name,Reptile House,regular
1315887034,tourism,attraction,regular
1315887034,attraction,animal,regular
1315887045,name,Australian Birds,regular
1315887045,tourism,attraction,regular
1315887045,attraction,animal,regular
1315887070,name,Hawaiian Nene,regular
1315887070,tourism,attraction,regular
1315887070,attraction,animal,regular
1315887089,name,Zebra,regular
1315887089,tourism,attraction,regular
1315887089,attraction,animal,regular
1315887104,name,Cheetah,regular
1315887104,tourism,attraction,regular
1315887104,attraction,animal,regular
1315891115,name,Lion,regular
1315891115,tourism,attraction,regular
1315891115,attraction,animal,regular
1315891138,name,Galapagos Tortoise,regular
1315891138,tourism,attraction,regular
1315891138,attraction,animal,regular
1315891150,name,Black Rhino,regular
1315891150,tourism,attraction,regular
1315891150,attraction,animal,regular
1315949017,amenity,toilets,regular
1321227087,name,Upper Makakilo,regular
1321227087,place,suburb,regular
1360783086,power,generator,regular
1360783086,source,Bing,regular
1360783086,type,horizontal_axis,generator
1360783086,plant,output,generator
1360783086,output,electricity,generator
1360783086,source,wind,generator
1360783086,output:electricity,10 kW,generator
1360783109,power,generator,regular
1360783109,source,Bing,regular
1360783109,type,horizontal_axis,generator
1360783109,plant,output,generator
1360783109,output,electricity,generator
1360783109,source,wind,generator
1360783109,output:electricity,10 kW,generator
1378144044,name,Ross,regular
1378144044,shop,clothes,regular
1389039265,alt_name,Puu Oo,regular
1389039265,description,This is the most active vent of Kilauea volcano as of 2018.,regular
1389039265,ele,720,regular
1389039265,last_eruption,1983-01-03 - current,regular
1389039265,name,Puʻu ʻŌʻō,regular
1389039265,en,Pu'u 'O'o,name
1389039265,natural,volcano,regular
1389039265,wikidata,Q1372968,regular
1401730653,name,Salt Lake,regular
1401730653,place,suburb,regular
1401730653,wikidata,Q7405857,regular
1402941287,name,Good to Grill,regular
1402941287,amenity,restaurant,regular
1402941297,city,Honolulu,addr
1402941297,housenumber,3308,addr
1402941297,postcode,96815,addr
1402941297,state,HI,addr
1402941297,street,Kanaina Avenue,addr
1402941297,amenity,restaurant,regular
1402941297,cuisine,diner,regular
1402941297,name,Rainbow Drive-In,regular
1402941297,opening_hours,"07:00-21:00; Nov Th[4] off; Dec 25,Dec 31,Jan 1 off",regular
1402941297,phone,+1 808-737-0177,regular
1402941297,takeaway,yes,regular
1402941297,website,http://www.rainbowdrivein.com,regular
1404091550,name,Zippy's Kaimuki,regular
1404091550,amenity,restaurant,regular
1409278619,name,Starbucks Coffee,regular
1409278619,amenity,cafe,regular
1409278645,name,Marukai Marketplace,regular
1409278645,shop,supermarket,regular
1409278645,wheelchair,yes,regular
1409278645,street,Auahi Street,addr
1409278645,housenumber,1020,addr
1411799081,name,Kimo's,regular
1411799081,amenity,restaurant,regular
1411799081,cuisine,seafood,regular
1411799089,name,Old Lahaina Luau,regular
1411799089,amenity,restaurant,regular
1411799089,cuisine,regional,regular
1473869917,name,Panda Express,regular
1473869917,amenity,restaurant,regular
1473870007,name,McDonald's West Kapolei,regular
1473870007,amenity,fast_food,regular
1474877416,amenity,parking,regular
1474877429,amenity,parking,regular
1474884534,amenity,parking,regular
1474885490,amenity,parking,regular
1474886574,amenity,parking,regular
1474889249,amenity,restaurant,regular
1474889249,name,Aloha Salads,regular
1474889276,name,Menchie's Frozen Yogurt,regular
1474889276,amenity,restaurant,regular
1474889323,amenity,parking,regular
1477273004,name,AT&T Store,regular
1477273004,shop,convenience,regular
1477430268,highway,turning_circle,regular
1479694520,highway,traffic_signals,regular
1479780626,highway,turning_circle,regular
1481701246,name,Queen's Gate 2,regular
1481701246,place,neighbourhood,regular
1481956534,highway,turning_circle,regular
1481956539,highway,turning_circle,regular
1482687192,name,Kui Channel,regular
1482687192,natural,channel,regular
1482986370,name,Kealaula Kai,regular
1482986370,place,neighbourhood,regular
1482986370,ja,ハワイカイ,name
1489266843,name,Wailupe Neighborhood Private Boat Ramp,regular
1489266843,leisure,slipway,regular
1504061748,name,Kaanapali Beach Club,regular
1504061748,stars,4,regular
1504061748,tourism,hotel,regular
1522591964,highway,traffic_signals,regular
1524336469,highway,traffic_signals,regular
1532338938,highway,turning_circle,regular
1554849267,name,W&M Burgers,regular
1554849267,amenity,fast_food,regular
1554852464,name,Safeway Kapahulu,regular
1554852464,shop,supermarket,regular
1554852464,wheelchair,yes,regular
1554852464,wheelchair,yes,toilets
1563041817,name,7-Eleven,regular
1563041817,shop,convenience,regular
1563214739,name,Kalihi Valley,regular
1563214739,place,suburb,regular
1563234220,name,Anna Miller's,regular
1563234220,amenity,restaurant,regular
1563234237,name,Bed Bath and Beyond,regular
1563234237,shop,supermarket,regular
1566716899,name,Kamuela Post Office,regular
1566716899,amenity,post_office,regular
1566716899,operator,USPS,regular
1580362610,name,Vintage European Posters,regular
1580362610,tourism,artwork,regular
1580602246,highway,turning_circle,regular
1580602366,noexit,yes,regular
1580602393,noexit,yes,regular
1582022817,amenity,fast_food,regular
1582022817,cuisine,ice_cream,regular
1582022817,name,Bubbie's,regular
1582022821,name,Kona Brewing Co.,regular
1582022821,amenity,restaurant,regular
1582023044,highway,turning_circle,regular
1582023083,highway,turning_circle,regular
1582293650,amenity,parking_entrance,regular
1585989467,foot,yes,regular
1585989467,barrier,gate,regular
1585989467,bicycle,yes,regular
1585989467,motorcar,yes,regular
1585989467,motorcycle,yes,regular
1586047666,highway,turning_circle,regular
1586615135,highway,turning_circle,regular
1587934476,name,Da Kitchen,regular
1587934476,amenity,restaurant,regular
1587934476,cuisine,regional,regular
1587934476,street,Koloa Street,addr
1587934476,opening_hours,Mo-Sa 11:00-21:00,regular
1587934476,housenumber,425,addr
1599512354,name,Waikoloa Chevron,regular
1599512354,shop,convenience,regular
1599512354,brand,Chevron,regular
1599512354,amenity,fuel,regular
1599512354,diesel,yes,fuel
1599512354,octane_92,yes,fuel
1599531504,name,Waikoloa Colony Villas,regular
1599531504,tourism,hotel,regular
1600711782,highway,turning_circle,regular
1601988100,aeroway,windsock,regular
1602025413,name,Tennis Courts,regular
1602025413,sport,tennis,regular
1602027742,name,Outrigger Maui El Dorado,regular
1602027742,tourism,hotel,regular
1603463186,highway,turning_circle,regular
1604569468,description,Westernmost point on the Hawaiʻian island of Oʻahu,regular
1604569468,name,Kaʻena Point,regular
1604569468,en,Kaena Point,name
1604569468,haw,lae o Kaʻena,name
1604569468,ru,мыс Каена,name
1604569468,natural,cape,regular
1604569468,place,cape,regular
1604843506,ele,117,regular
1604843506,name,Hahaione,regular
1604843506,is_in,"Honolulu,Hawaii,Hawaii,HI,USA",regular
1604843506,place,suburb,regular
1612017375,highway,turning_circle,regular
1613647484,disused,yes,regular
1613647484,feature_id,1890573,gnis
1613647484,leisure,golf_course,regular
1613647484,name,Kalua Koi Golf Course,regular
1613647484,ruins,yes,regular
1613763686,name,Pearl City High School,regular
1613763686,amenity,school,regular
1613766181,highway,turning_circle,regular
1613796252,highway,traffic_signals,regular
1613798784,name,Big City Diner,regular
1613798784,amenity,restaurant,regular
1613800758,name,Brick Oven Pizza,regular
1613800758,amenity,restaurant,regular
1613800758,cuisine,pizza,regular
1613800767,bench,yes,regular
1613800767,highway,bus_stop,regular
1613800767,name,Kapolei Transit Center West (Stop: 4416),regular
1613800767,shelter,yes,regular
1613800767,website,http://hea.thebus.org/nextbus.asp?s=4416,regular
1615300207,tourism,hostel,regular
1621870501,highway,crossing,regular
1621870501,crossing,uncontrolled,regular
1621873225,highway,crossing,regular
1621873225,crossing,uncontrolled,regular
1622201502,noexit,yes,regular
1622202203,highway,crossing,regular
1622202203,crossing,uncontrolled,regular
1622202884,highway,crossing,regular
1622202884,crossing,uncontrolled,regular
1622283973,highway,crossing,regular
1622283973,crossing,uncontrolled,regular
1622283973,crossing_ref,zebra,regular
1622284129,noexit,yes,regular
1637040947,name,Pearl Highlands (Future),regular
1637040947,railway,station,regular
1637041155,highway,traffic_signals,regular
1637041155,traffic_signals,signal,regular
1637041200,highway,traffic_signals,regular
1637041200,traffic_signals,signal,regular
1637041400,name,West Loch (Under Construction),regular
1637041400,railway,station,regular
1637041529,name,Waipahu Transit Center (Under Construction),regular
1637041529,railway,station,regular
1637041703,name,Pearlridge (Future),regular
1637041703,railway,station,regular
1637065762,highway,traffic_signals,regular
1637065762,traffic_signals,signal,regular
1637065784,name,Downtown Honolulu (Future),regular
1637065784,railway,proposed,regular
1637065784,proposed,station,regular
1637217201,name,West Kapolei,regular
1637217201,place,neighbourhood,regular
1637225030,highway,turning_circle,regular
1641174966,ele,214,regular
1641174966,source,http://upload.wikimedia.org/wikipedia/commons/c/cf/Kauai_F21159G3_geo.jpg,regular
1641174966,natural,peak,regular
1641232264,name,Kawaewae,regular
1641232264,en,Mt. Kawaewae,name
1641232264,haw,Puu Kawaewae,name
1641232264,ru,гора Каваэваэ,name
1641232264,natural,peak,regular
1641232264,source,http://upload.wikimedia.org/wikipedia/commons/c/cf/Kauai_F21159G3_geo.jpg,regular
1641232281,name,Nonopapa,regular
1641232281,en,Nonopapa,name
1641232281,haw,Nonopapa,name
1641232281,ru,Нонопапа,name
1641232281,place,locality,regular
1641232281,source,http://upload.wikimedia.org/wikipedia/commons/c/cf/Kauai_F21159G3_geo.jpg,regular
1650462203,name,The Fat Greek,regular
1650462203,amenity,restaurant,regular
1650462203,cuisine,greek,regular
1650568280,name,Kahala Urgent Care,regular
1650568280,amenity,doctors,regular
1650597818,name,Dragon's Teeth,regular
1650597818,tourism,viewpoint,regular
1650597822,amenity,parking,regular
1650597822,parking,surface,regular
1650611576,natural,tree,regular
1650611646,natural,tree,regular
1650611733,natural,tree,regular
1650611939,natural,tree,regular
1650611977,natural,tree,regular
1650621110,name,Rental Car Returns,regular
1650621110,amenity,car_rental,regular
1650847637,junction,roundabout,regular
1652527567,name,Hawaii Mission Houses Museum,regular
1652527567,tourism,museum,regular
1652527590,name,Fisher Hawaii,regular
1652527590,shop,stationery,regular
1654165527,name,Chili's,regular
1654165527,amenity,restaurant,regular
1668227337,barrier,gate,regular
1674119819,highway,traffic_signals,regular
1674923665,highway,traffic_signals,regular
1675115605,name,Hapa Grill,regular
1675115605,amenity,restaurant,regular
1675957085,name,Gateway Visitor Center,regular
1675957085,tourism,information,regular
1675967103,name,Hawaii Ocean Science and Technology Park (Entrance),regular
1675967103,alt_name,NELHA,regular
1675967103,building,yes,regular
1678494689,access,private,regular
1678494689,barrier,gate,regular
1679190164,highway,turning_circle,regular
1681940860,highway,traffic_signals,regular
1681941027,highway,traffic_signals,regular
1682066880,name,Royal Lahaina Resort,regular
1682066880,tourism,hotel,regular
1682298735,city,Lahaina,addr
1682298735,country,US,addr
1682298735,housenumber,200,addr
1682298735,postcode,96761,addr
1682298735,state,HI,addr
1682298735,street,Nohea Kai Drive,addr
1682298735,email,conciergeoggrm@hyatt.com,regular
1682298735,fax,+1 808 667 4498,regular
1682298735,name,Hyatt Regency Maui Resort and Spa,regular
1682298735,operator,Hyatt,regular
1682298735,phone,8086611234,regular
1682298735,rooms,806,regular
